"SLNO","mart_name","year","month","product","sales","product ID"
"9088","Mart E","2019","4","Barley","2134","PRD10"
"9089","Mart E","2019","5","Barley","2327","PRD10"
"9090","Mart E","2019","6","Barley","2291","PRD10"
"9091","Mart E","2019","7","Barley","2539","PRD10"
"9092","Mart E","2019","8","Barley","2392","PRD10"
"9093","Mart E","2019","9","Barley","2038","PRD10"
"9094","Mart E","2019","10","Barley","1994","PRD10"
"9095","Mart E","2019","11","Barley","2077","PRD10"
"9096","Mart E","2019","12","Barley","1433","PRD10"
"9097","Mart E","2020","1","Barley","1459","PRD10"
"9098","Mart E","2020","2","Barley","1358","PRD10"
"9099","Mart E","2020","3","Barley","1821","PRD10"
"9100","Mart E","2020","4","Barley","2051","PRD10"
"9101","Mart E","2020","5","Barley","2457","PRD10"
"9102","Mart E","2020","6","Barley","2419","PRD10"
"9103","Mart E","2020","7","Barley","2576","PRD10"
"9104","Mart E","2020","8","Barley","2274","PRD10"
"9105","Mart E","2020","9","Barley","2094","PRD10"
"9106","Mart E","2020","10","Barley","2020","PRD10"
"9107","Mart E","2020","11","Barley","2121","PRD10"
"9108","Mart E","2020","12","Barley","1543","PRD10"
"9109","Mart E","2021","1","Barley","1564","PRD10"
"9110","Mart E","2021","2","Barley","1513","PRD10"
"9111","Mart E","2021","3","Barley","2064","PRD10"
"9112","Mart E","2021","4","Barley","2299","PRD10"
"9113","Mart E","2021","5","Barley","2571","PRD10"
"9114","Mart E","2021","6","Barley","2624","PRD10"
"9115","Mart E","2021","7","Barley","2838","PRD10"
"9116","Mart E","2021","8","Barley","2454","PRD10"
"9117","Mart E","2021","9","Barley","2306","PRD10"
"9118","Mart E","2021","10","Barley","2226","PRD10"
"9119","Mart E","2021","11","Barley","2297","PRD10"
"9120","Mart E","2021","12","Barley","1657","PRD10"
"9121","Mart E","2018","1","Rice Flour","364","PRD11"
"9122","Mart E","2018","2","Rice Flour","361","PRD11"
"9123","Mart E","2018","3","Rice Flour","469","PRD11"
"9124","Mart E","2018","4","Rice Flour","499","PRD11"
"9125","Mart E","2018","5","Rice Flour","548","PRD11"
"9126","Mart E","2018","6","Rice Flour","551","PRD11"
"9127","Mart E","2018","7","Rice Flour","679","PRD11"
"9128","Mart E","2018","8","Rice Flour","551","PRD11"
"9129","Mart E","2018","9","Rice Flour","527","PRD11"
"9130","Mart E","2018","10","Rice Flour","507","PRD11"
"9131","Mart E","2018","11","Rice Flour","505","PRD11"
"9132","Mart E","2018","12","Rice Flour","353","PRD11"
"9133","Mart E","2019","1","Rice Flour","396","PRD11"
"9134","Mart E","2019","2","Rice Flour","413","PRD11"
"9135","Mart E","2019","3","Rice Flour","559","PRD11"
"9136","Mart E","2019","4","Rice Flour","605","PRD11"
"9137","Mart E","2019","5","Rice Flour","671","PRD11"
"9138","Mart E","2019","6","Rice Flour","652","PRD11"
"9139","Mart E","2019","7","Rice Flour","706","PRD11"
"9140","Mart E","2019","8","Rice Flour","671","PRD11"
"9141","Mart E","2019","9","Rice Flour","567","PRD11"
"9142","Mart E","2019","10","Rice Flour","506","PRD11"
"9143","Mart E","2019","11","Rice Flour","563","PRD11"
"9144","Mart E","2019","12","Rice Flour","449","PRD11"
"9145","Mart E","2020","1","Rice Flour","430","PRD11"
"9146","Mart E","2020","2","Rice Flour","393","PRD11"
"9147","Mart E","2020","3","Rice Flour","548","PRD11"
"9148","Mart E","2020","4","Rice Flour","620","PRD11"
"9149","Mart E","2020","5","Rice Flour","662","PRD11"
"9150","Mart E","2020","6","Rice Flour","674","PRD11"
"9151","Mart E","2020","7","Rice Flour","777","PRD11"
"9152","Mart E","2020","8","Rice Flour","705","PRD11"
"9153","Mart E","2020","9","Rice Flour","598","PRD11"
"9154","Mart E","2020","10","Rice Flour","636","PRD11"
"9155","Mart E","2020","11","Rice Flour","615","PRD11"
"9156","Mart E","2020","12","Rice Flour","437","PRD11"
"9157","Mart E","2021","1","Rice Flour","430","PRD11"
"9158","Mart E","2021","2","Rice Flour","470","PRD11"
"9159","Mart E","2021","3","Rice Flour","623","PRD11"
"9160","Mart E","2021","4","Rice Flour","688","PRD11"
"9161","Mart E","2021","5","Rice Flour","728","PRD11"
"9162","Mart E","2021","6","Rice Flour","776","PRD11"
"9163","Mart E","2021","7","Rice Flour","853","PRD11"
"9164","Mart E","2021","8","Rice Flour","684","PRD11"
"9165","Mart E","2021","9","Rice Flour","634","PRD11"
"9166","Mart E","2021","10","Rice Flour","653","PRD11"
"9167","Mart E","2021","11","Rice Flour","681","PRD11"
"9168","Mart E","2021","12","Rice Flour","492","PRD11"
"9169","Mart E","2018","1","Wheat","435","PRD12"
"9170","Mart E","2018","2","Wheat","461","PRD12"
"9171","Mart E","2018","3","Wheat","591","PRD12"
"9172","Mart E","2018","4","Wheat","609","PRD12"
"9173","Mart E","2018","5","Wheat","732","PRD12"
"9174","Mart E","2018","6","Wheat","772","PRD12"
"9175","Mart E","2018","7","Wheat","830","PRD12"
"9176","Mart E","2018","8","Wheat","730","PRD12"
"9177","Mart E","2018","9","Wheat","659","PRD12"
"9178","Mart E","2018","10","Wheat","639","PRD12"
"9179","Mart E","2018","11","Wheat","703","PRD12"
"9180","Mart E","2018","12","Wheat","514","PRD12"
"9181","Mart E","2019","1","Wheat","491","PRD12"
"9182","Mart E","2019","2","Wheat","458","PRD12"
"9183","Mart E","2019","3","Wheat","717","PRD12"
"9184","Mart E","2019","4","Wheat","749","PRD12"
"9185","Mart E","2019","5","Wheat","871","PRD12"
"9186","Mart E","2019","6","Wheat","857","PRD12"
"9187","Mart E","2019","7","Wheat","923","PRD12"
"9188","Mart E","2019","8","Wheat","855","PRD12"
"9189","Mart E","2019","9","Wheat","721","PRD12"
"9190","Mart E","2019","10","Wheat","706","PRD12"
"9191","Mart E","2019","11","Wheat","747","PRD12"
"9192","Mart E","2019","12","Wheat","549","PRD12"
"9193","Mart E","2020","1","Wheat","528","PRD12"
"9194","Mart E","2020","2","Wheat","544","PRD12"
"9195","Mart E","2020","3","Wheat","718","PRD12"
"9196","Mart E","2020","4","Wheat","775","PRD12"
"9197","Mart E","2020","5","Wheat","886","PRD12"
"9198","Mart E","2020","6","Wheat","842","PRD12"
"9199","Mart E","2020","7","Wheat","975","PRD12"
"9200","Mart E","2020","8","Wheat","878","PRD12"
"9201","Mart E","2020","9","Wheat","767","PRD12"
"9202","Mart E","2020","10","Wheat","749","PRD12"
"9203","Mart E","2020","11","Wheat","755","PRD12"
"9204","Mart E","2020","12","Wheat","592","PRD12"
"9205","Mart E","2021","1","Wheat","561","PRD12"
"9206","Mart E","2021","2","Wheat","544","PRD12"
"9207","Mart E","2021","3","Wheat","772","PRD12"
"9208","Mart E","2021","4","Wheat","954","PRD12"
"9209","Mart E","2021","5","Wheat","946","PRD12"
"9210","Mart E","2021","6","Wheat","1048","PRD12"
"9211","Mart E","2021","7","Wheat","1119","PRD12"
"9212","Mart E","2021","8","Wheat","939","PRD12"
"9213","Mart E","2021","9","Wheat","844","PRD12"
"9214","Mart E","2021","10","Wheat","873","PRD12"
"9215","Mart E","2021","11","Wheat","862","PRD12"
"9216","Mart E","2021","12","Wheat","608","PRD12"
"9217","Mart E","2018","1","Black Pepper","1104","PRD13"
"9218","Mart E","2018","2","Black Pepper","1130","PRD13"
"9219","Mart E","2018","3","Black Pepper","1577","PRD13"
"9220","Mart E","2018","4","Black Pepper","1697","PRD13"
"9221","Mart E","2018","5","Black Pepper","1893","PRD13"
"9222","Mart E","2018","6","Black Pepper","1992","PRD13"
"9223","Mart E","2018","7","Black Pepper","2070","PRD13"
"9224","Mart E","2018","8","Black Pepper","1911","PRD13"
"9225","Mart E","2018","9","Black Pepper","1652","PRD13"
"9226","Mart E","2018","10","Black Pepper","1578","PRD13"
"9227","Mart E","2018","11","Black Pepper","1808","PRD13"
"9228","Mart E","2018","12","Black Pepper","1259","PRD13"
"9229","Mart E","2019","1","Black Pepper","1302","PRD13"
"9230","Mart E","2019","2","Black Pepper","1321","PRD13"
"9231","Mart E","2019","3","Black Pepper","1702","PRD13"
"9232","Mart E","2019","4","Black Pepper","1896","PRD13"
"9233","Mart E","2019","5","Black Pepper","2154","PRD13"
"9234","Mart E","2019","6","Black Pepper","2257","PRD13"
"9235","Mart E","2019","7","Black Pepper","2478","PRD13"
"9236","Mart E","2019","8","Black Pepper","2157","PRD13"
"9237","Mart E","2019","9","Black Pepper","1920","PRD13"
"9238","Mart E","2019","10","Black Pepper","1830","PRD13"
"9239","Mart E","2019","11","Black Pepper","1930","PRD13"
"9240","Mart E","2019","12","Black Pepper","1432","PRD13"
"9241","Mart E","2020","1","Black Pepper","1317","PRD13"
"9242","Mart E","2020","2","Black Pepper","1385","PRD13"
"9243","Mart E","2020","3","Black Pepper","1796","PRD13"
"9244","Mart E","2020","4","Black Pepper","1965","PRD13"
"9245","Mart E","2020","5","Black Pepper","2352","PRD13"
"9246","Mart E","2020","6","Black Pepper","2290","PRD13"
"9247","Mart E","2020","7","Black Pepper","2542","PRD13"
"9248","Mart E","2020","8","Black Pepper","2185","PRD13"
"9249","Mart E","2020","9","Black Pepper","2032","PRD13"
"9250","Mart E","2020","10","Black Pepper","1906","PRD13"
"9251","Mart E","2020","11","Black Pepper","1992","PRD13"
"9252","Mart E","2020","12","Black Pepper","1505","PRD13"
"9253","Mart E","2021","1","Black Pepper","1480","PRD13"
"9254","Mart E","2021","2","Black Pepper","1470","PRD13"
"9255","Mart E","2021","3","Black Pepper","1944","PRD13"
"9256","Mart E","2021","4","Black Pepper","2114","PRD13"
"9257","Mart E","2021","5","Black Pepper","2349","PRD13"
"9258","Mart E","2021","6","Black Pepper","2596","PRD13"
"9259","Mart E","2021","7","Black Pepper","2785","PRD13"
"9260","Mart E","2021","8","Black Pepper","2363","PRD13"
"9261","Mart E","2021","9","Black Pepper","2182","PRD13"
"9262","Mart E","2021","10","Black Pepper","2165","PRD13"
"9263","Mart E","2021","11","Black Pepper","2189","PRD13"
"9264","Mart E","2021","12","Black Pepper","1598","PRD13"
"9265","Mart E","2018","1","Cardamom","523","PRD14"
"9266","Mart E","2018","2","Cardamom","511","PRD14"
"9267","Mart E","2018","3","Cardamom","694","PRD14"
"9268","Mart E","2018","4","Cardamom","802","PRD14"
"9269","Mart E","2018","5","Cardamom","864","PRD14"
"9270","Mart E","2018","6","Cardamom","959","PRD14"
"9271","Mart E","2018","7","Cardamom","1008","PRD14"
"9272","Mart E","2018","8","Cardamom","903","PRD14"
"9273","Mart E","2018","9","Cardamom","862","PRD14"
"9274","Mart E","2018","10","Cardamom","740","PRD14"
"9275","Mart E","2018","11","Cardamom","795","PRD14"
"9276","Mart E","2018","12","Cardamom","660","PRD14"
"9277","Mart E","2019","1","Cardamom","601","PRD14"
"9278","Mart E","2019","2","Cardamom","642","PRD14"
"9279","Mart E","2019","3","Cardamom","812","PRD14"
"9280","Mart E","2019","4","Cardamom","956","PRD14"
"9281","Mart E","2019","5","Cardamom","1076","PRD14"
"9282","Mart E","2019","6","Cardamom","1076","PRD14"
"9283","Mart E","2019","7","Cardamom","1171","PRD14"
"9284","Mart E","2019","8","Cardamom","1066","PRD14"
"9285","Mart E","2019","9","Cardamom","935","PRD14"
"9286","Mart E","2019","10","Cardamom","869","PRD14"
"9287","Mart E","2019","11","Cardamom","943","PRD14"
"9288","Mart E","2019","12","Cardamom","677","PRD14"
"9289","Mart E","2020","1","Cardamom","674","PRD14"
"9290","Mart E","2020","2","Cardamom","622","PRD14"
"9291","Mart E","2020","3","Cardamom","824","PRD14"
"9292","Mart E","2020","4","Cardamom","998","PRD14"
"9293","Mart E","2020","5","Cardamom","1074","PRD14"
"9294","Mart E","2020","6","Cardamom","1140","PRD14"
"9295","Mart E","2020","7","Cardamom","1225","PRD14"
"9296","Mart E","2020","8","Cardamom","1046","PRD14"
"9297","Mart E","2020","9","Cardamom","934","PRD14"
"9298","Mart E","2020","10","Cardamom","881","PRD14"
"9299","Mart E","2020","11","Cardamom","944","PRD14"
"9300","Mart E","2020","12","Cardamom","660","PRD14"
"9301","Mart E","2021","1","Cardamom","715","PRD14"
"9302","Mart E","2021","2","Cardamom","714","PRD14"
"9303","Mart E","2021","3","Cardamom","921","PRD14"
"9304","Mart E","2021","4","Cardamom","1038","PRD14"
"9305","Mart E","2021","5","Cardamom","1117","PRD14"
"9306","Mart E","2021","6","Cardamom","1209","PRD14"
"9307","Mart E","2021","7","Cardamom","1344","PRD14"
"9308","Mart E","2021","8","Cardamom","1105","PRD14"
"9309","Mart E","2021","9","Cardamom","1085","PRD14"
"9310","Mart E","2021","10","Cardamom","1086","PRD14"
"9311","Mart E","2021","11","Cardamom","1054","PRD14"
"9312","Mart E","2021","12","Cardamom","789","PRD14"
"9313","Mart E","2018","1","Cloves","648","PRD15"
"9314","Mart E","2018","2","Cloves","660","PRD15"
"9315","Mart E","2018","3","Cloves","842","PRD15"
"9316","Mart E","2018","4","Cloves","933","PRD15"
"9317","Mart E","2018","5","Cloves","1071","PRD15"
"9318","Mart E","2018","6","Cloves","1068","PRD15"
"9319","Mart E","2018","7","Cloves","1217","PRD15"
"9320","Mart E","2018","8","Cloves","1036","PRD15"
"9321","Mart E","2018","9","Cloves","1001","PRD15"
"9322","Mart E","2018","10","Cloves","918","PRD15"
"9323","Mart E","2018","11","Cloves","967","PRD15"
"9324","Mart E","2018","12","Cloves","759","PRD15"
"9325","Mart E","2019","1","Cloves","736","PRD15"
"9326","Mart E","2019","2","Cloves","756","PRD15"
"9327","Mart E","2019","3","Cloves","970","PRD15"
"9328","Mart E","2019","4","Cloves","1125","PRD15"
"9329","Mart E","2019","5","Cloves","1244","PRD15"
"9330","Mart E","2019","6","Cloves","1260","PRD15"
"9331","Mart E","2019","7","Cloves","1437","PRD15"
"9332","Mart E","2019","8","Cloves","1216","PRD15"
"9333","Mart E","2019","9","Cloves","1119","PRD15"
"9334","Mart E","2019","10","Cloves","1032","PRD15"
"9335","Mart E","2019","11","Cloves","1104","PRD15"
"9336","Mart E","2019","12","Cloves","782","PRD15"
"9337","Mart E","2020","1","Cloves","715","PRD15"
"9338","Mart E","2020","2","Cloves","726","PRD15"
"9339","Mart E","2020","3","Cloves","1003","PRD15"
"9340","Mart E","2020","4","Cloves","1151","PRD15"
"9341","Mart E","2020","5","Cloves","1267","PRD15"
"9342","Mart E","2020","6","Cloves","1337","PRD15"
"9343","Mart E","2020","7","Cloves","1466","PRD15"
"9344","Mart E","2020","8","Cloves","1276","PRD15"
"9345","Mart E","2020","9","Cloves","1173","PRD15"
"9346","Mart E","2020","10","Cloves","1165","PRD15"
"9347","Mart E","2020","11","Cloves","1118","PRD15"
"9348","Mart E","2020","12","Cloves","857","PRD15"
"9349","Mart E","2021","1","Cloves","832","PRD15"
"9350","Mart E","2021","2","Cloves","851","PRD15"
"9351","Mart E","2021","3","Cloves","1073","PRD15"
"9352","Mart E","2021","4","Cloves","1228","PRD15"
"9353","Mart E","2021","5","Cloves","1420","PRD15"
"9354","Mart E","2021","6","Cloves","1409","PRD15"
"9355","Mart E","2021","7","Cloves","1609","PRD15"
"9356","Mart E","2021","8","Cloves","1358","PRD15"
"9357","Mart E","2021","9","Cloves","1310","PRD15"
"9358","Mart E","2021","10","Cloves","1250","PRD15"
"9359","Mart E","2021","11","Cloves","1146","PRD15"
"9360","Mart E","2021","12","Cloves","950","PRD15"
"9361","Mart E","2018","1","Ginger","505","PRD16"
"9362","Mart E","2018","2","Ginger","557","PRD16"
"9363","Mart E","2018","3","Ginger","701","PRD16"
"9364","Mart E","2018","4","Ginger","809","PRD16"
"9365","Mart E","2018","5","Ginger","883","PRD16"
"9366","Mart E","2018","6","Ginger","959","PRD16"
"9367","Mart E","2018","7","Ginger","969","PRD16"
"9368","Mart E","2018","8","Ginger","868","PRD16"
"9369","Mart E","2018","9","Ginger","808","PRD16"
"9370","Mart E","2018","10","Ginger","746","PRD16"
"9371","Mart E","2018","11","Ginger","790","PRD16"
"9372","Mart E","2018","12","Ginger","616","PRD16"
"9373","Mart E","2019","1","Ginger","617","PRD16"
"9374","Mart E","2019","2","Ginger","628","PRD16"
"9375","Mart E","2019","3","Ginger","774","PRD16"
"9376","Mart E","2019","4","Ginger","888","PRD16"
"9377","Mart E","2019","5","Ginger","1088","PRD16"
"9378","Mart E","2019","6","Ginger","1118","PRD16"
"9379","Mart E","2019","7","Ginger","1144","PRD16"
"9380","Mart E","2019","8","Ginger","993","PRD16"
"9381","Mart E","2019","9","Ginger","894","PRD16"
"9382","Mart E","2019","10","Ginger","893","PRD16"
"9383","Mart E","2019","11","Ginger","971","PRD16"
"9384","Mart E","2019","12","Ginger","660","PRD16"
"9385","Mart E","2020","1","Ginger","652","PRD16"
"9386","Mart E","2020","2","Ginger","625","PRD16"
"9387","Mart E","2020","3","Ginger","871","PRD16"
"9388","Mart E","2020","4","Ginger","951","PRD16"
"9389","Mart E","2020","5","Ginger","1064","PRD16"
"9390","Mart E","2020","6","Ginger","1100","PRD16"
"9391","Mart E","2020","7","Ginger","1217","PRD16"
"9392","Mart E","2020","8","Ginger","1096","PRD16"
"9393","Mart E","2020","9","Ginger","928","PRD16"
"9394","Mart E","2020","10","Ginger","880","PRD16"
"9395","Mart E","2020","11","Ginger","983","PRD16"
"9396","Mart E","2020","12","Ginger","666","PRD16"
"9397","Mart E","2021","1","Ginger","692","PRD16"
"9398","Mart E","2021","2","Ginger","725","PRD16"
"9399","Mart E","2021","3","Ginger","932","PRD16"
"9400","Mart E","2021","4","Ginger","1053","PRD16"
"9401","Mart E","2021","5","Ginger","1156","PRD16"
"9402","Mart E","2021","6","Ginger","1259","PRD16"
"9403","Mart E","2021","7","Ginger","1357","PRD16"
"9404","Mart E","2021","8","Ginger","1163","PRD16"
"9405","Mart E","2021","9","Ginger","1073","PRD16"
"9406","Mart E","2021","10","Ginger","1001","PRD16"
"9407","Mart E","2021","11","Ginger","1062","PRD16"
"9408","Mart E","2021","12","Ginger","816","PRD16"
"9409","Mart E","2018","1","Red Chillies","1105","PRD17"
"9410","Mart E","2018","2","Red Chillies","1067","PRD17"
"9411","Mart E","2018","3","Red Chillies","1451","PRD17"
"9412","Mart E","2018","4","Red Chillies","1616","PRD17"
"9413","Mart E","2018","5","Red Chillies","1830","PRD17"
"9414","Mart E","2018","6","Red Chillies","1961","PRD17"
"9415","Mart E","2018","7","Red Chillies","2014","PRD17"
"9416","Mart E","2018","8","Red Chillies","1753","PRD17"
"9417","Mart E","2018","9","Red Chillies","1611","PRD17"
"9418","Mart E","2018","10","Red Chillies","1578","PRD17"
"9419","Mart E","2018","11","Red Chillies","1619","PRD17"
"9420","Mart E","2018","12","Red Chillies","1266","PRD17"
"9421","Mart E","2019","1","Red Chillies","1259","PRD17"
"9422","Mart E","2019","2","Red Chillies","1331","PRD17"
"9423","Mart E","2019","3","Red Chillies","1610","PRD17"
"9424","Mart E","2019","4","Red Chillies","1804","PRD17"
"9425","Mart E","2019","5","Red Chillies","2111","PRD17"
"9426","Mart E","2019","6","Red Chillies","2157","PRD17"
"9427","Mart E","2019","7","Red Chillies","2286","PRD17"
"9428","Mart E","2019","8","Red Chillies","2100","PRD17"
"9429","Mart E","2019","9","Red Chillies","1917","PRD17"
"9430","Mart E","2019","10","Red Chillies","1828","PRD17"
"9431","Mart E","2019","11","Red Chillies","1876","PRD17"
"9432","Mart E","2019","12","Red Chillies","1370","PRD17"
"9433","Mart E","2020","1","Red Chillies","1297","PRD17"
"9434","Mart E","2020","2","Red Chillies","1200","PRD17"
"9435","Mart E","2020","3","Red Chillies","1728","PRD17"
"9436","Mart E","2020","4","Red Chillies","1921","PRD17"
"9437","Mart E","2020","5","Red Chillies","2177","PRD17"
"9438","Mart E","2020","6","Red Chillies","2279","PRD17"
"9439","Mart E","2020","7","Red Chillies","2513","PRD17"
"9440","Mart E","2020","8","Red Chillies","2174","PRD17"
"9441","Mart E","2020","9","Red Chillies","1879","PRD17"
"9442","Mart E","2020","10","Red Chillies","1831","PRD17"
"9443","Mart E","2020","11","Red Chillies","1955","PRD17"
"9444","Mart E","2020","12","Red Chillies","1395","PRD17"
"9445","Mart E","2021","1","Red Chillies","1404","PRD17"
"9446","Mart E","2021","2","Red Chillies","1406","PRD17"
"9447","Mart E","2021","3","Red Chillies","1841","PRD17"
"9448","Mart E","2021","4","Red Chillies","2013","PRD17"
"9449","Mart E","2021","5","Red Chillies","2300","PRD17"
"9450","Mart E","2021","6","Red Chillies","2369","PRD17"
"9451","Mart E","2021","7","Red Chillies","2699","PRD17"
"9452","Mart E","2021","8","Red Chillies","2349","PRD17"
"9453","Mart E","2021","9","Red Chillies","2046","PRD17"
"9454","Mart E","2021","10","Red Chillies","1980","PRD17"
"9455","Mart E","2021","11","Red Chillies","2107","PRD17"
"9456","Mart E","2021","12","Red Chillies","1516","PRD17"
"9457","Mart E","2018","1","Tamarind","379","PRD18"
"9458","Mart E","2018","2","Tamarind","390","PRD18"
"9459","Mart E","2018","3","Tamarind","499","PRD18"
"9460","Mart E","2018","4","Tamarind","571","PRD18"
"9461","Mart E","2018","5","Tamarind","641","PRD18"
"9462","Mart E","2018","6","Tamarind","669","PRD18"
"9463","Mart E","2018","7","Tamarind","745","PRD18"
"9464","Mart E","2018","8","Tamarind","642","PRD18"
"9465","Mart E","2018","9","Tamarind","576","PRD18"
"9466","Mart E","2018","10","Tamarind","566","PRD18"
"9467","Mart E","2018","11","Tamarind","606","PRD18"
"9468","Mart E","2018","12","Tamarind","420","PRD18"
"9469","Mart E","2019","1","Tamarind","486","PRD18"
"9470","Mart E","2019","2","Tamarind","457","PRD18"
"9471","Mart E","2019","3","Tamarind","640","PRD18"
"9472","Mart E","2019","4","Tamarind","672","PRD18"
"9473","Mart E","2019","5","Tamarind","743","PRD18"
"9474","Mart E","2019","6","Tamarind","780","PRD18"
"9475","Mart E","2019","7","Tamarind","835","PRD18"
"9476","Mart E","2019","8","Tamarind","805","PRD18"
"9477","Mart E","2019","9","Tamarind","657","PRD18"
"9478","Mart E","2019","10","Tamarind","643","PRD18"
"9479","Mart E","2019","11","Tamarind","674","PRD18"
"9480","Mart E","2019","12","Tamarind","478","PRD18"
"9481","Mart E","2020","1","Tamarind","480","PRD18"
"9482","Mart E","2020","2","Tamarind","448","PRD18"
"9483","Mart E","2020","3","Tamarind","654","PRD18"
"9484","Mart E","2020","4","Tamarind","745","PRD18"
"9485","Mart E","2020","5","Tamarind","791","PRD18"
"9486","Mart E","2020","6","Tamarind","779","PRD18"
"9487","Mart E","2020","7","Tamarind","896","PRD18"
"9488","Mart E","2020","8","Tamarind","773","PRD18"
"9489","Mart E","2020","9","Tamarind","723","PRD18"
"9490","Mart E","2020","10","Tamarind","676","PRD18"
"9491","Mart E","2020","11","Tamarind","686","PRD18"
"9492","Mart E","2020","12","Tamarind","535","PRD18"
"9493","Mart E","2021","1","Tamarind","492","PRD18"
"9494","Mart E","2021","2","Tamarind","504","PRD18"
"9495","Mart E","2021","3","Tamarind","674","PRD18"
"9496","Mart E","2021","4","Tamarind","766","PRD18"
"9497","Mart E","2021","5","Tamarind","824","PRD18"
"9498","Mart E","2021","6","Tamarind","868","PRD18"
"9499","Mart E","2021","7","Tamarind","990","PRD18"
"9500","Mart E","2021","8","Tamarind","868","PRD18"
"9501","Mart E","2021","9","Tamarind","781","PRD18"
"9502","Mart E","2021","10","Tamarind","754","PRD18"
"9503","Mart E","2021","11","Tamarind","741","PRD18"
"9504","Mart E","2021","12","Tamarind","564","PRD18"
"9505","Mart E","2018","1","Cashewnuts","813","PRD45"
"9506","Mart E","2018","2","Cashewnuts","885","PRD45"
"9507","Mart E","2018","3","Cashewnuts","1229","PRD45"
"9508","Mart E","2018","4","Cashewnuts","1358","PRD45"
"9509","Mart E","2018","5","Cashewnuts","1398","PRD45"
"9510","Mart E","2018","6","Cashewnuts","1531","PRD45"
"9511","Mart E","2018","7","Cashewnuts","1665","PRD45"
"9512","Mart E","2018","8","Cashewnuts","1503","PRD45"
"9513","Mart E","2018","9","Cashewnuts","1295","PRD45"
"9514","Mart E","2018","10","Cashewnuts","1295","PRD45"
"9515","Mart E","2018","11","Cashewnuts","1300","PRD45"
"9516","Mart E","2018","12","Cashewnuts","1013","PRD45"
"9517","Mart E","2019","1","Cashewnuts","984","PRD45"
"9518","Mart E","2019","2","Cashewnuts","1047","PRD45"
"9519","Mart E","2019","3","Cashewnuts","1364","PRD45"
"9520","Mart E","2019","4","Cashewnuts","1559","PRD45"
"9521","Mart E","2019","5","Cashewnuts","1630","PRD45"
"9522","Mart E","2019","6","Cashewnuts","1778","PRD45"
"9523","Mart E","2019","7","Cashewnuts","1844","PRD45"
"9524","Mart E","2019","8","Cashewnuts","1718","PRD45"
"9525","Mart E","2019","9","Cashewnuts","1510","PRD45"
"9526","Mart E","2019","10","Cashewnuts","1489","PRD45"
"9527","Mart E","2019","11","Cashewnuts","1555","PRD45"
"9528","Mart E","2019","12","Cashewnuts","1071","PRD45"
"9529","Mart E","2020","1","Cashewnuts","1088","PRD45"
"9530","Mart E","2020","2","Cashewnuts","979","PRD45"
"9531","Mart E","2020","3","Cashewnuts","1387","PRD45"
"9532","Mart E","2020","4","Cashewnuts","1537","PRD45"
"9533","Mart E","2020","5","Cashewnuts","1834","PRD45"
"9534","Mart E","2020","6","Cashewnuts","1817","PRD45"
"9535","Mart E","2020","7","Cashewnuts","1911","PRD45"
"9536","Mart E","2020","8","Cashewnuts","1804","PRD45"
"9537","Mart E","2020","9","Cashewnuts","1548","PRD45"
"9538","Mart E","2020","10","Cashewnuts","1533","PRD45"
"9539","Mart E","2020","11","Cashewnuts","1620","PRD45"
"9540","Mart E","2020","12","Cashewnuts","1212","PRD45"
"9541","Mart E","2021","1","Cashewnuts","1180","PRD45"
"9542","Mart E","2021","2","Cashewnuts","1174","PRD45"
"9543","Mart E","2021","3","Cashewnuts","1546","PRD45"
"9544","Mart E","2021","4","Cashewnuts","1792","PRD45"
"9545","Mart E","2021","5","Cashewnuts","1816","PRD45"
"9546","Mart E","2021","6","Cashewnuts","1973","PRD45"
"9547","Mart E","2021","7","Cashewnuts","2169","PRD45"
"9548","Mart E","2021","8","Cashewnuts","1981","PRD45"
"9549","Mart E","2021","9","Cashewnuts","1741","PRD45"
"9550","Mart E","2021","10","Cashewnuts","1569","PRD45"
"9551","Mart E","2021","11","Cashewnuts","1703","PRD45"
"9552","Mart E","2021","12","Cashewnuts","1252","PRD45"
"9553","Mart E","2018","1","Almond","1054","PRD19"
"9554","Mart E","2018","2","Almond","1059","PRD19"
"9555","Mart E","2018","3","Almond","1475","PRD19"
"9556","Mart E","2018","4","Almond","1591","PRD19"
"9557","Mart E","2018","5","Almond","1762","PRD19"
"9558","Mart E","2018","6","Almond","1878","PRD19"
"9559","Mart E","2018","7","Almond","2050","PRD19"
"9560","Mart E","2018","8","Almond","1787","PRD19"
"9561","Mart E","2018","9","Almond","1548","PRD19"
"9562","Mart E","2018","10","Almond","1489","PRD19"
"9563","Mart E","2018","11","Almond","1586","PRD19"
"9564","Mart E","2018","12","Almond","1144","PRD19"
"9565","Mart E","2019","1","Almond","1225","PRD19"
"9566","Mart E","2019","2","Almond","1235","PRD19"
"9567","Mart E","2019","3","Almond","1657","PRD19"
"9568","Mart E","2019","4","Almond","1843","PRD19"
"9569","Mart E","2019","5","Almond","2132","PRD19"
"9570","Mart E","2019","6","Almond","2184","PRD19"
"9571","Mart E","2019","7","Almond","2282","PRD19"
"9572","Mart E","2019","8","Almond","2017","PRD19"
"9573","Mart E","2019","9","Almond","1774","PRD19"
"9574","Mart E","2019","10","Almond","1845","PRD19"
"9575","Mart E","2019","11","Almond","1913","PRD19"
"9576","Mart E","2019","12","Almond","1293","PRD19"
"9577","Mart E","2020","1","Almond","1295","PRD19"
