mart_name,year,month,product,sales,product ID
Mart E,2020,5,Peanut,591,PRD21
Mart E,2020,6,Peanut,558,PRD21
Mart E,2020,7,Peanut,683,PRD21
Mart E,2020,8,Peanut,570,PRD21
Mart E,2020,9,Peanut,505,PRD21
Mart E,2020,10,Peanut,510,PRD21
Mart E,2020,11,Peanut,571,PRD21
Mart E,2020,12,Peanut,372,PRD21
Mart E,2021,1,Peanut,343,PRD21
Mart E,2021,2,Peanut,377,PRD21
Mart E,2021,3,Peanut,480,PRD21
Mart E,2021,4,Peanut,571,PRD21
Mart E,2021,5,Peanut,663,PRD21
Mart E,2021,6,Peanut,666,PRD21
Mart E,2021,7,Peanut,719,PRD21
Mart E,2021,8,Peanut,639,PRD21
Mart E,2021,9,Peanut,575,PRD21
Mart E,2021,10,Peanut,573,PRD21
Mart E,2021,11,Peanut,580,PRD21
Mart E,2021,12,Peanut,457,PRD21
Mart E,2018,1,Flax Seeds,1162,PRD22
Mart E,2018,2,Flax Seeds,1220,PRD22
Mart E,2018,3,Flax Seeds,1539,PRD22
Mart E,2018,4,Flax Seeds,1756,PRD22
Mart E,2018,5,Flax Seeds,1863,PRD22
Mart E,2018,6,Flax Seeds,1988,PRD22
Mart E,2018,7,Flax Seeds,2146,PRD22
Mart E,2018,8,Flax Seeds,1989,PRD22
Mart E,2018,9,Flax Seeds,1793,PRD22
Mart E,2018,10,Flax Seeds,1668,PRD22
Mart E,2018,11,Flax Seeds,1728,PRD22
Mart E,2018,12,Flax Seeds,1315,PRD22
Mart E,2019,1,Flax Seeds,1388,PRD22
Mart E,2019,2,Flax Seeds,1309,PRD22
Mart E,2019,3,Flax Seeds,1818,PRD22
Mart E,2019,4,Flax Seeds,2037,PRD22
Mart E,2019,5,Flax Seeds,2253,PRD22
Mart E,2019,6,Flax Seeds,2282,PRD22
Mart E,2019,7,Flax Seeds,2514,PRD22
Mart E,2019,8,Flax Seeds,2277,PRD22
Mart E,2019,9,Flax Seeds,2065,PRD22
Mart E,2019,10,Flax Seeds,2109,PRD22
Mart E,2019,11,Flax Seeds,2119,PRD22
Mart E,2019,12,Flax Seeds,1543,PRD22
Mart E,2020,1,Flax Seeds,1459,PRD22
Mart E,2020,2,Flax Seeds,1361,PRD22
Mart E,2020,3,Flax Seeds,1898,PRD22
Mart E,2020,4,Flax Seeds,2076,PRD22
Mart E,2020,5,Flax Seeds,2382,PRD22
Mart E,2020,6,Flax Seeds,2420,PRD22
Mart E,2020,7,Flax Seeds,2682,PRD22
Mart E,2020,8,Flax Seeds,2373,PRD22
Mart E,2020,9,Flax Seeds,2173,PRD22
Mart E,2020,10,Flax Seeds,2089,PRD22
Mart E,2020,11,Flax Seeds,2079,PRD22
Mart E,2020,12,Flax Seeds,1564,PRD22
Mart E,2021,1,Flax Seeds,1508,PRD22
Mart E,2021,2,Flax Seeds,1495,PRD22
Mart E,2021,3,Flax Seeds,2000,PRD22
Mart E,2021,4,Flax Seeds,2313,PRD22
Mart E,2021,5,Flax Seeds,2572,PRD22
Mart E,2021,6,Flax Seeds,2613,PRD22
Mart E,2021,7,Flax Seeds,2892,PRD22
Mart E,2021,8,Flax Seeds,2361,PRD22
Mart E,2021,9,Flax Seeds,2351,PRD22
Mart E,2021,10,Flax Seeds,2301,PRD22
Mart E,2021,11,Flax Seeds,2286,PRD22
Mart E,2021,12,Flax Seeds,1662,PRD22
Mart E,2018,1,Sesame Seed,917,PRD23
Mart E,2018,2,Sesame Seed,892,PRD23
Mart E,2018,3,Sesame Seed,1228,PRD23
Mart E,2018,4,Sesame Seed,1398,PRD23
Mart E,2018,5,Sesame Seed,1525,PRD23
Mart E,2018,6,Sesame Seed,1590,PRD23
Mart E,2018,7,Sesame Seed,1653,PRD23
Mart E,2018,8,Sesame Seed,1559,PRD23
Mart E,2018,9,Sesame Seed,1388,PRD23
Mart E,2018,10,Sesame Seed,1324,PRD23
Mart E,2018,11,Sesame Seed,1374,PRD23
Mart E,2018,12,Sesame Seed,1049,PRD23
Mart E,2019,1,Sesame Seed,1023,PRD23
Mart E,2019,2,Sesame Seed,1055,PRD23
Mart E,2019,3,Sesame Seed,1457,PRD23
Mart E,2019,4,Sesame Seed,1589,PRD23
Mart E,2019,5,Sesame Seed,1745,PRD23
Mart E,2019,6,Sesame Seed,1869,PRD23
Mart E,2019,7,Sesame Seed,1975,PRD23
Mart E,2019,8,Sesame Seed,1801,PRD23
Mart E,2019,9,Sesame Seed,1527,PRD23
Mart E,2019,10,Sesame Seed,1529,PRD23
Mart E,2019,11,Sesame Seed,1690,PRD23
Mart E,2019,12,Sesame Seed,1126,PRD23
Mart E,2020,1,Sesame Seed,1167,PRD23
Mart E,2020,2,Sesame Seed,1150,PRD23
Mart E,2020,3,Sesame Seed,1510,PRD23
Mart E,2020,4,Sesame Seed,1693,PRD23
Mart E,2020,5,Sesame Seed,1883,PRD23
Mart E,2020,6,Sesame Seed,1889,PRD23
Mart E,2020,7,Sesame Seed,2145,PRD23
Mart E,2020,8,Sesame Seed,1882,PRD23
Mart E,2020,9,Sesame Seed,1659,PRD23
Mart E,2020,10,Sesame Seed,1596,PRD23
Mart E,2020,11,Sesame Seed,1634,PRD23
Mart E,2020,12,Sesame Seed,1228,PRD23
Mart E,2021,1,Sesame Seed,1257,PRD23
Mart E,2021,2,Sesame Seed,1222,PRD23
Mart E,2021,3,Sesame Seed,1641,PRD23
Mart E,2021,4,Sesame Seed,1824,PRD23
Mart E,2021,5,Sesame Seed,1959,PRD23
Mart E,2021,6,Sesame Seed,2092,PRD23
Mart E,2021,7,Sesame Seed,2330,PRD23
Mart E,2021,8,Sesame Seed,1939,PRD23
Mart E,2021,9,Sesame Seed,1769,PRD23
Mart E,2021,10,Sesame Seed,1807,PRD23
Mart E,2021,11,Sesame Seed,1807,PRD23
Mart E,2021,12,Sesame Seed,1311,PRD23
Mart E,2018,1,Yogurt,541,PRD24
Mart E,2018,2,Yogurt,514,PRD24
Mart E,2018,3,Yogurt,717,PRD24
Mart E,2018,4,Yogurt,813,PRD24
Mart E,2018,5,Yogurt,909,PRD24
Mart E,2018,6,Yogurt,947,PRD24
Mart E,2018,7,Yogurt,1007,PRD24
Mart E,2018,8,Yogurt,906,PRD24
Mart E,2018,9,Yogurt,805,PRD24
Mart E,2018,10,Yogurt,792,PRD24
Mart E,2018,11,Yogurt,799,PRD24
Mart E,2018,12,Yogurt,581,PRD24
Mart E,2019,1,Yogurt,606,PRD24
Mart E,2019,2,Yogurt,614,PRD24
Mart E,2019,3,Yogurt,834,PRD24
Mart E,2019,4,Yogurt,921,PRD24
Mart E,2019,5,Yogurt,1118,PRD24
Mart E,2019,6,Yogurt,1065,PRD24
Mart E,2019,7,Yogurt,1152,PRD24
Mart E,2019,8,Yogurt,1039,PRD24
Mart E,2019,9,Yogurt,921,PRD24
Mart E,2019,10,Yogurt,870,PRD24
Mart E,2019,11,Yogurt,978,PRD24
Mart E,2019,12,Yogurt,694,PRD24
Mart E,2020,1,Yogurt,646,PRD24
Mart E,2020,2,Yogurt,693,PRD24
Mart E,2020,3,Yogurt,819,PRD24
Mart E,2020,4,Yogurt,956,PRD24
Mart E,2020,5,Yogurt,1087,PRD24
Mart E,2020,6,Yogurt,1136,PRD24
Mart E,2020,7,Yogurt,1175,PRD24
Mart E,2020,8,Yogurt,1075,PRD24
Mart E,2020,9,Yogurt,976,PRD24
Mart E,2020,10,Yogurt,924,PRD24
Mart E,2020,11,Yogurt,938,PRD24
Mart E,2020,12,Yogurt,781,PRD24
Mart E,2021,1,Yogurt,717,PRD24
Mart E,2021,2,Yogurt,704,PRD24
Mart E,2021,3,Yogurt,964,PRD24
Mart E,2021,4,Yogurt,1071,PRD24
Mart E,2021,5,Yogurt,1205,PRD24
Mart E,2021,6,Yogurt,1201,PRD24
Mart E,2021,7,Yogurt,1365,PRD24
Mart E,2021,8,Yogurt,1060,PRD24
Mart E,2021,9,Yogurt,1008,PRD24
Mart E,2021,10,Yogurt,1039,PRD24
Mart E,2021,11,Yogurt,1037,PRD24
Mart E,2021,12,Yogurt,835,PRD24
Mart E,2018,1,Jaggery,745,PRD25
Mart E,2018,2,Jaggery,747,PRD25
Mart E,2018,3,Jaggery,1000,PRD25
Mart E,2018,4,Jaggery,1175,PRD25
Mart E,2018,5,Jaggery,1304,PRD25
Mart E,2018,6,Jaggery,1334,PRD25
Mart E,2018,7,Jaggery,1412,PRD25
Mart E,2018,8,Jaggery,1340,PRD25
Mart E,2018,9,Jaggery,1164,PRD25
Mart E,2018,10,Jaggery,1169,PRD25
Mart E,2018,11,Jaggery,1146,PRD25
Mart E,2018,12,Jaggery,856,PRD25
Mart E,2019,1,Jaggery,906,PRD25
Mart E,2019,2,Jaggery,934,PRD25
Mart E,2019,3,Jaggery,1187,PRD25
Mart E,2019,4,Jaggery,1373,PRD25
Mart E,2019,5,Jaggery,1487,PRD25
Mart E,2019,6,Jaggery,1565,PRD25
Mart E,2019,7,Jaggery,1619,PRD25
Mart E,2019,8,Jaggery,1577,PRD25
Mart E,2019,9,Jaggery,1430,PRD25
Mart E,2019,10,Jaggery,1292,PRD25
Mart E,2019,11,Jaggery,1406,PRD25
Mart E,2019,12,Jaggery,989,PRD25
Mart E,2020,1,Jaggery,968,PRD25
Mart E,2020,2,Jaggery,959,PRD25
Mart E,2020,3,Jaggery,1215,PRD25
Mart E,2020,4,Jaggery,1417,PRD25
Mart E,2020,5,Jaggery,1531,PRD25
Mart E,2020,6,Jaggery,1558,PRD25
Mart E,2020,7,Jaggery,1687,PRD25
Mart E,2020,8,Jaggery,1659,PRD25
Mart E,2020,9,Jaggery,1460,PRD25
Mart E,2020,10,Jaggery,1392,PRD25
Mart E,2020,11,Jaggery,1441,PRD25
Mart E,2020,12,Jaggery,1021,PRD25
Mart E,2021,1,Jaggery,1076,PRD25
Mart E,2021,2,Jaggery,1121,PRD25
Mart E,2021,3,Jaggery,1325,PRD25
Mart E,2021,4,Jaggery,1539,PRD25
Mart E,2021,5,Jaggery,1703,PRD25
Mart E,2021,6,Jaggery,1714,PRD25
Mart E,2021,7,Jaggery,1933,PRD25
Mart E,2021,8,Jaggery,1636,PRD25
Mart E,2021,9,Jaggery,1514,PRD25
Mart E,2021,10,Jaggery,1464,PRD25
Mart E,2021,11,Jaggery,1500,PRD25
Mart E,2021,12,Jaggery,1172,PRD25
Mart E,2018,1,Honey,583,PRD26
Mart E,2018,2,Honey,575,PRD26
Mart E,2018,3,Honey,783,PRD26
Mart E,2018,4,Honey,851,PRD26
Mart E,2018,5,Honey,885,PRD26
Mart E,2018,6,Honey,954,PRD26
Mart E,2018,7,Honey,1054,PRD26
Mart E,2018,8,Honey,960,PRD26
Mart E,2018,9,Honey,906,PRD26
Mart E,2018,10,Honey,804,PRD26
Mart E,2018,11,Honey,881,PRD26
Mart E,2018,12,Honey,656,PRD26
Mart E,2019,1,Honey,627,PRD26
Mart E,2019,2,Honey,701,PRD26
Mart E,2019,3,Honey,891,PRD26
Mart E,2019,4,Honey,992,PRD26
Mart E,2019,5,Honey,1133,PRD26
Mart E,2019,6,Honey,1161,PRD26
Mart E,2019,7,Honey,1273,PRD26
Mart E,2019,8,Honey,1154,PRD26
Mart E,2019,9,Honey,1021,PRD26
Mart E,2019,10,Honey,973,PRD26
Mart E,2019,11,Honey,954,PRD26
Mart E,2019,12,Honey,716,PRD26
Mart E,2020,1,Honey,693,PRD26
Mart E,2020,2,Honey,684,PRD26
Mart E,2020,3,Honey,902,PRD26
Mart E,2020,4,Honey,1096,PRD26
Mart E,2020,5,Honey,1246,PRD26
Mart E,2020,6,Honey,1133,PRD26
Mart E,2020,7,Honey,1379,PRD26
Mart E,2020,8,Honey,1154,PRD26
Mart E,2020,9,Honey,1073,PRD26
Mart E,2020,10,Honey,1018,PRD26
Mart E,2020,11,Honey,1077,PRD26
Mart E,2020,12,Honey,811,PRD26
Mart E,2021,1,Honey,763,PRD26
Mart E,2021,2,Honey,741,PRD26
Mart E,2021,3,Honey,963,PRD26
Mart E,2021,4,Honey,1168,PRD26
Mart E,2021,5,Honey,1222,PRD26
Mart E,2021,6,Honey,1344,PRD26
Mart E,2021,7,Honey,1499,PRD26
Mart E,2021,8,Honey,1231,PRD26
Mart E,2021,9,Honey,1145,PRD26
Mart E,2021,10,Honey,1120,PRD26
Mart E,2021,11,Honey,1158,PRD26
Mart E,2021,12,Honey,827,PRD26
Mart E,2018,1,Sugar,894,PRD27
Mart E,2018,2,Sugar,916,PRD27
Mart E,2018,3,Sugar,1197,PRD27
Mart E,2018,4,Sugar,1334,PRD27
Mart E,2018,5,Sugar,1578,PRD27
Mart E,2018,6,Sugar,1636,PRD27
Mart E,2018,7,Sugar,1751,PRD27
Mart E,2018,8,Sugar,1527,PRD27
Mart E,2018,9,Sugar,1417,PRD27
Mart E,2018,10,Sugar,1324,PRD27
Mart E,2018,11,Sugar,1369,PRD27
Mart E,2018,12,Sugar,1061,PRD27
Mart E,2019,1,Sugar,997,PRD27
Mart E,2019,2,Sugar,1106,PRD27
Mart E,2019,3,Sugar,1472,PRD27
Mart E,2019,4,Sugar,1593,PRD27
Mart E,2019,5,Sugar,1777,PRD27
Mart E,2019,6,Sugar,1846,PRD27
Mart E,2019,7,Sugar,2016,PRD27
Mart E,2019,8,Sugar,1814,PRD27
Mart E,2019,9,Sugar,1601,PRD27
Mart E,2019,10,Sugar,1626,PRD27
Mart E,2019,11,Sugar,1671,PRD27
Mart E,2019,12,Sugar,1164,PRD27
Mart E,2020,1,Sugar,1156,PRD27
Mart E,2020,2,Sugar,1108,PRD27
Mart E,2020,3,Sugar,1499,PRD27
Mart E,2020,4,Sugar,1716,PRD27
Mart E,2020,5,Sugar,1884,PRD27
Mart E,2020,6,Sugar,1925,PRD27
Mart E,2020,7,Sugar,2201,PRD27
Mart E,2020,8,Sugar,1878,PRD27
Mart E,2020,9,Sugar,1706,PRD27
Mart E,2020,10,Sugar,1659,PRD27
Mart E,2020,11,Sugar,1754,PRD27
Mart E,2020,12,Sugar,1220,PRD27
Mart E,2021,1,Sugar,1222,PRD27
Mart E,2021,2,Sugar,1200,PRD27
Mart E,2021,3,Sugar,1613,PRD27
Mart E,2021,4,Sugar,1743,PRD27
Mart E,2021,5,Sugar,1986,PRD27
Mart E,2021,6,Sugar,2086,PRD27
Mart E,2021,7,Sugar,2353,PRD27
Mart E,2021,8,Sugar,2002,PRD27
Mart E,2021,9,Sugar,1744,PRD27
Mart E,2021,10,Sugar,1750,PRD27
Mart E,2021,11,Sugar,1832,PRD27
Mart E,2021,12,Sugar,1336,PRD27
Mart E,2018,1,White Pepper,332,PRD28
Mart E,2018,2,White Pepper,349,PRD28
Mart E,2018,3,White Pepper,502,PRD28
Mart E,2018,4,White Pepper,562,PRD28
Mart E,2018,5,White Pepper,614,PRD28
Mart E,2018,6,White Pepper,589,PRD28
Mart E,2018,7,White Pepper,610,PRD28
Mart E,2018,8,White Pepper,531,PRD28
Mart E,2018,9,White Pepper,508,PRD28
Mart E,2018,10,White Pepper,519,PRD28
Mart E,2018,11,White Pepper,536,PRD28
Mart E,2018,12,White Pepper,334,PRD28
Mart E,2019,1,White Pepper,387,PRD28
Mart E,2019,2,White Pepper,368,PRD28
Mart E,2019,3,White Pepper,528,PRD28
Mart E,2019,4,White Pepper,613,PRD28
Mart E,2019,5,White Pepper,626,PRD28
Mart E,2019,6,White Pepper,662,PRD28
Mart E,2019,7,White Pepper,752,PRD28
Mart E,2019,8,White Pepper,685,PRD28
Mart E,2019,9,White Pepper,583,PRD28
Mart E,2019,10,White Pepper,581,PRD28
Mart E,2019,11,White Pepper,611,PRD28
Mart E,2019,12,White Pepper,407,PRD28
Mart E,2020,1,White Pepper,410,PRD28
Mart E,2020,2,White Pepper,437,PRD28
Mart E,2020,3,White Pepper,586,PRD28
Mart E,2020,4,White Pepper,634,PRD28
Mart E,2020,5,White Pepper,670,PRD28
Mart E,2020,6,White Pepper,704,PRD28
Mart E,2020,7,White Pepper,786,PRD28
Mart E,2020,8,White Pepper,690,PRD28
Mart E,2020,9,White Pepper,632,PRD28
Mart E,2020,10,White Pepper,614,PRD28
Mart E,2020,11,White Pepper,624,PRD28
Mart E,2020,12,White Pepper,445,PRD28
Mart E,2021,1,White Pepper,438,PRD28
Mart E,2021,2,White Pepper,461,PRD28
Mart E,2021,3,White Pepper,575,PRD28
Mart E,2021,4,White Pepper,684,PRD28
Mart E,2021,5,White Pepper,748,PRD28
Mart E,2021,6,White Pepper,785,PRD28
Mart E,2021,7,White Pepper,886,PRD28
Mart E,2021,8,White Pepper,731,PRD28
Mart E,2021,9,White Pepper,671,PRD28
Mart E,2021,10,White Pepper,652,PRD28
Mart E,2021,11,White Pepper,702,PRD28
Mart E,2021,12,White Pepper,476,PRD28
Mart E,2018,1,Corn,912,PRD29
Mart E,2018,2,Corn,858,PRD29
Mart E,2018,3,Corn,1185,PRD29
Mart E,2018,4,Corn,1334,PRD29
Mart E,2018,5,Corn,1443,PRD29
Mart E,2018,6,Corn,1520,PRD29
Mart E,2018,7,Corn,1604,PRD29
Mart E,2018,8,Corn,1474,PRD29
Mart E,2018,9,Corn,1354,PRD29
Mart E,2018,10,Corn,1221,PRD29
Mart E,2018,11,Corn,1375,PRD29
Mart E,2018,12,Corn,981,PRD29
Mart E,2019,1,Corn,1016,PRD29
Mart E,2019,2,Corn,1021,PRD29
Mart E,2019,3,Corn,1335,PRD29
Mart E,2019,4,Corn,1448,PRD29
Mart E,2019,5,Corn,1689,PRD29
Mart E,2019,6,Corn,1836,PRD29
Mart E,2019,7,Corn,1975,PRD29
Mart E,2019,8,Corn,1725,PRD29
Mart E,2019,9,Corn,1476,PRD29
Mart E,2019,10,Corn,1452,PRD29
Mart E,2019,11,Corn,1534,PRD29
Mart E,2019,12,Corn,1107,PRD29
Mart E,2020,1,Corn,1054,PRD29
Mart E,2020,2,Corn,1092,PRD29
Mart E,2020,3,Corn,1363,PRD29
Mart E,2020,4,Corn,1572,PRD29
Mart E,2020,5,Corn,1752,PRD29
Mart E,2020,6,Corn,1805,PRD29
Mart E,2020,7,Corn,2058,PRD29
Mart E,2020,8,Corn,1774,PRD29
Mart E,2020,9,Corn,1588,PRD29
Mart E,2020,10,Corn,1486,PRD29
Mart E,2020,11,Corn,1595,PRD29
Mart E,2020,12,Corn,1204,PRD29
Mart E,2021,1,Corn,1065,PRD29
Mart E,2021,2,Corn,1183,PRD29
Mart E,2021,3,Corn,1475,PRD29
Mart E,2021,4,Corn,1701,PRD29
Mart E,2021,5,Corn,1881,PRD29
Mart E,2021,6,Corn,1903,PRD29
Mart E,2021,7,Corn,2132,PRD29
Mart E,2021,8,Corn,1939,PRD29
Mart E,2021,9,Corn,1732,PRD29
Mart E,2021,10,Corn,1669,PRD29
Mart E,2021,11,Corn,1713,PRD29
Mart E,2021,12,Corn,1218,PRD29
Mart E,2018,1,Fennel,954,PRD30
Mart E,2018,2,Fennel,914,PRD30
Mart E,2018,3,Fennel,1440,PRD30
Mart E,2018,4,Fennel,1555,PRD30
Mart E,2018,5,Fennel,1733,PRD30
Mart E,2018,6,Fennel,1707,PRD30
Mart E,2018,7,Fennel,1895,PRD30
Mart E,2018,8,Fennel,1769,PRD30
Mart E,2018,9,Fennel,1570,PRD30
Mart E,2018,10,Fennel,1519,PRD30
Mart E,2018,11,Fennel,1547,PRD30
Mart E,2018,12,Fennel,1120,PRD30
Mart E,2019,1,Fennel,1167,PRD30
Mart E,2019,2,Fennel,1204,PRD30
Mart E,2019,3,Fennel,1659,PRD30
Mart E,2019,4,Fennel,1772,PRD30
Mart E,2019,5,Fennel,1956,PRD30
Mart E,2019,6,Fennel,2047,PRD30
Mart E,2019,7,Fennel,2166,PRD30
Mart E,2019,8,Fennel,2016,PRD30
Mart E,2019,9,Fennel,1785,PRD30
Mart E,2019,10,Fennel,1726,PRD30
Mart E,2019,11,Fennel,1745,PRD30
Mart E,2019,12,Fennel,1285,PRD30
Mart E,2020,1,Fennel,1235,PRD30
Mart E,2020,2,Fennel,1213,PRD30
Mart E,2020,3,Fennel,1618,PRD30
Mart E,2020,4,Fennel,1829,PRD30
Mart E,2020,5,Fennel,1964,PRD30
Mart E,2020,6,Fennel,2227,PRD30
Mart E,2020,7,Fennel,2356,PRD30
Mart E,2020,8,Fennel,2071,PRD30
Mart E,2020,9,Fennel,1882,PRD30
Mart E,2020,10,Fennel,1793,PRD30
Mart E,2020,11,Fennel,1851,PRD30
Mart E,2020,12,Fennel,1351,PRD30
Mart E,2021,1,Fennel,1373,PRD30
Mart E,2021,2,Fennel,1380,PRD30
Mart E,2021,3,Fennel,1828,PRD30
Mart E,2021,4,Fennel,2032,PRD30
Mart E,2021,5,Fennel,2267,PRD30
Mart E,2021,6,Fennel,2230,PRD30
Mart E,2021,7,Fennel,2554,PRD30
Mart E,2021,8,Fennel,2194,PRD30
Mart E,2021,9,Fennel,2012,PRD30
Mart E,2021,10,Fennel,1985,PRD30
Mart E,2021,11,Fennel,1966,PRD30
Mart E,2021,12,Fennel,1535,PRD30
Mart E,2018,1,Green Chillies,403,PRD31
Mart E,2018,2,Green Chillies,352,PRD31
Mart E,2018,3,Green Chillies,537,PRD31
Mart E,2018,4,Green Chillies,611,PRD31
Mart E,2018,5,Green Chillies,693,PRD31
Mart E,2018,6,Green Chillies,682,PRD31
Mart E,2018,7,Green Chillies,743,PRD31
Mart E,2018,8,Green Chillies,651,PRD31
Mart E,2018,9,Green Chillies,608,PRD31
Mart E,2018,10,Green Chillies,561,PRD31
Mart E,2018,11,Green Chillies,595,PRD31
Mart E,2018,12,Green Chillies,461,PRD31
Mart E,2019,1,Green Chillies,428,PRD31
Mart E,2019,2,Green Chillies,463,PRD31
Mart E,2019,3,Green Chillies,598,PRD31
Mart E,2019,4,Green Chillies,653,PRD31
Mart E,2019,5,Green Chillies,728,PRD31
Mart E,2019,6,Green Chillies,785,PRD31
Mart E,2019,7,Green Chillies,805,PRD31
Mart E,2019,8,Green Chillies,762,PRD31
Mart E,2019,9,Green Chillies,669,PRD31
Mart E,2019,10,Green Chillies,672,PRD31
Mart E,2019,11,Green Chillies,680,PRD31
Mart E,2019,12,Green Chillies,491,PRD31
Mart E,2020,1,Green Chillies,488,PRD31
Mart E,2020,2,Green Chillies,474,PRD31
Mart E,2020,3,Green Chillies,608,PRD31
Mart E,2020,4,Green Chillies,687,PRD31
Mart E,2020,5,Green Chillies,742,PRD31
Mart E,2020,6,Green Chillies,801,PRD31
Mart E,2020,7,Green Chillies,821,PRD31
Mart E,2020,8,Green Chillies,814,PRD31
Mart E,2020,9,Green Chillies,677,PRD31
Mart E,2020,10,Green Chillies,666,PRD31
Mart E,2020,11,Green Chillies,734,PRD31
Mart E,2020,12,Green Chillies,571,PRD31
Mart E,2021,1,Green Chillies,1088,PRD31
Mart E,2021,2,Green Chillies,1032,PRD31
Mart E,2021,3,Green Chillies,1472,PRD31
Mart E,2021,4,Green Chillies,1530,PRD31
Mart E,2021,5,Green Chillies,1655,PRD31
Mart E,2021,6,Green Chillies,1757,PRD31
Mart E,2021,7,Green Chillies,2072,PRD31
Mart E,2021,8,Green Chillies,1731,PRD31
Mart E,2021,9,Green Chillies,1525,PRD31
Mart E,2021,10,Green Chillies,1513,PRD31
Mart E,2021,11,Green Chillies,1472,PRD31
Mart E,2021,12,Green Chillies,1127,PRD31
Mart E,2018,1,Gram Oil,1042,PRD32
Mart E,2018,2,Gram Oil,1107,PRD32
Mart E,2018,3,Gram Oil,1466,PRD32
Mart E,2018,4,Gram Oil,1544,PRD32
Mart E,2018,5,Gram Oil,1815,PRD32
Mart E,2018,6,Gram Oil,1884,PRD32
Mart E,2018,7,Gram Oil,2032,PRD32
Mart E,2018,8,Gram Oil,1790,PRD32
Mart E,2018,9,Gram Oil,1657,PRD32
Mart E,2018,10,Gram Oil,1552,PRD32
Mart E,2018,11,Gram Oil,1620,PRD32
Mart E,2018,12,Gram Oil,1158,PRD32
Mart E,2019,1,Gram Oil,1287,PRD32
Mart E,2019,2,Gram Oil,1205,PRD32
Mart E,2019,3,Gram Oil,1703,PRD32
Mart E,2019,4,Gram Oil,1820,PRD32
Mart E,2019,5,Gram Oil,2071,PRD32
Mart E,2019,6,Gram Oil,2155,PRD32
Mart E,2019,7,Gram Oil,2348,PRD32
Mart E,2019,8,Gram Oil,2027,PRD32
Mart E,2019,9,Gram Oil,1828,PRD32
Mart E,2019,10,Gram Oil,1857,PRD32
Mart E,2019,11,Gram Oil,1952,PRD32
Mart E,2019,12,Gram Oil,1302,PRD32
Mart E,2020,1,Gram Oil,1341,PRD32
Mart E,2020,2,Gram Oil,1266,PRD32
Mart E,2020,3,Gram Oil,1756,PRD32
Mart E,2020,4,Gram Oil,1938,PRD32
Mart E,2020,5,Gram Oil,2116,PRD32
Mart E,2020,6,Gram Oil,2165,PRD32
Mart E,2020,7,Gram Oil,2448,PRD32
Mart E,2020,8,Gram Oil,2079,PRD32
Mart E,2020,9,Gram Oil,1934,PRD32
Mart E,2020,10,Gram Oil,1747,PRD32
Mart E,2020,11,Gram Oil,1938,PRD32
Mart E,2020,12,Gram Oil,1429,PRD32
Mart E,2021,1,Gram Oil,1402,PRD32
Mart E,2021,2,Gram Oil,1367,PRD32
Mart E,2021,3,Gram Oil,1839,PRD32
Mart E,2021,4,Gram Oil,2120,PRD32
Mart E,2021,5,Gram Oil,2349,PRD32
Mart E,2021,6,Gram Oil,2485,PRD32
Mart E,2021,7,Gram Oil,2688,PRD32
Mart E,2021,8,Gram Oil,2323,PRD32
Mart E,2021,9,Gram Oil,2075,PRD32
Mart E,2021,10,Gram Oil,2040,PRD32
Mart E,2021,11,Gram Oil,2082,PRD32
Mart E,2021,12,Gram Oil,1602,PRD32
Mart E,2018,1,Gingelly Oil,601,PRD33
Mart E,2018,2,Gingelly Oil,570,PRD33
Mart E,2018,3,Gingelly Oil,778,PRD33
Mart E,2018,4,Gingelly Oil,863,PRD33
Mart E,2018,5,Gingelly Oil,938,PRD33
Mart E,2018,6,Gingelly Oil,1033,PRD33
Mart E,2018,7,Gingelly Oil,1086,PRD33
Mart E,2018,8,Gingelly Oil,924,PRD33
Mart E,2018,9,Gingelly Oil,868,PRD33
Mart E,2018,10,Gingelly Oil,817,PRD33
Mart E,2018,11,Gingelly Oil,917,PRD33
Mart E,2018,12,Gingelly Oil,627,PRD33
Mart E,2019,1,Gingelly Oil,664,PRD33
Mart E,2019,2,Gingelly Oil,684,PRD33
Mart E,2019,3,Gingelly Oil,945,PRD33
Mart E,2019,4,Gingelly Oil,1014,PRD33
Mart E,2019,5,Gingelly Oil,1079,PRD33
Mart E,2019,6,Gingelly Oil,1139,PRD33
Mart E,2019,7,Gingelly Oil,1188,PRD33
Mart E,2019,8,Gingelly Oil,1105,PRD33
Mart E,2019,9,Gingelly Oil,1000,PRD33
Mart E,2019,10,Gingelly Oil,1013,PRD33
Mart E,2019,11,Gingelly Oil,974,PRD33
Mart E,2019,12,Gingelly Oil,715,PRD33
Mart E,2020,1,Gingelly Oil,694,PRD33
Mart E,2020,2,Gingelly Oil,684,PRD33
Mart E,2020,3,Gingelly Oil,1018,PRD33
Mart E,2020,4,Gingelly Oil,1035,PRD33
Mart E,2020,5,Gingelly Oil,1178,PRD33
Mart E,2020,6,Gingelly Oil,1186,PRD33
Mart E,2020,7,Gingelly Oil,1318,PRD33
Mart E,2020,8,Gingelly Oil,1170,PRD33
Mart E,2020,9,Gingelly Oil,1091,PRD33
Mart E,2020,10,Gingelly Oil,1041,PRD33
Mart E,2020,11,Gingelly Oil,1046,PRD33
Mart E,2020,12,Gingelly Oil,800,PRD33
Mart E,2021,1,Gingelly Oil,722,PRD33
Mart E,2021,2,Gingelly Oil,749,PRD33
